,Motorrad (R),LKW (S),LKW (R),Transporter (S),Kleintransporter (R),Kleintransporter (S),PKW (S),Fahrräder,Motorrad (S),PKW (R),Transporter (R)
2023-08-11 03:40:00+00:00,,2,,6,,2,3,6,1,,
2023-08-11 03:50:00+00:00,,0,,13,,0,6,3,0,,
2023-08-11 04:00:00+00:00,,0,,7,,0,12,16,4,,
2023-08-11 04:10:00+00:00,,2,,6,,7,3,6,2,,
2023-08-11 04:20:00+00:00,,0,,14,,0,12,7,1,,
2023-08-11 04:30:00+00:00,,0,,15,,0,8,9,2,,
2023-08-11 04:40:00+00:00,,2,,11,,1,19,6,1,,
2023-08-11 04:50:00+00:00,,0,,19,,0,26,11,8,,
2023-08-11 05:00:00+00:00,,0,,25,,0,17,6,2,,
2023-08-11 05:10:00+00:00,,0,,27,,0,18,8,4,,
2023-08-11 05:20:00+00:00,,3,,17,,0,15,12,3,,
2023-08-11 05:30:00+00:00,,1,,19,,0,11,3,2,,
2023-08-11 05:40:00+00:00,,0,,14,,1,8,10,5,,
2023-08-11 05:50:00+00:00,,1,,22,,0,16,7,1,,
2023-08-11 06:00:00+00:00,,0,,24,,0,14,14,0,,
2023-08-11 06:10:00+00:00,,0,,22,,0,19,15,0,,
2023-08-11 06:20:00+00:00,,1,,25,,1,32,12,3,,
2023-08-11 06:30:00+00:00,,0,,19,,3,16,12,1,,
2023-08-11 06:40:00+00:00,,1,,17,,1,19,29,1,,
2023-08-11 06:50:00+00:00,,0,,17,,2,9,20,3,,
2023-08-11 07:00:00+00:00,,2,,28,,0,41,14,1,,
2023-08-11 07:10:00+00:00,,0,,15,,0,12,26,0,,
2023-08-11 07:20:00+00:00,,0,,18,,0,11,15,0,,
2023-08-11 07:30:00+00:00,,1,,19,,0,23,14,2,,
2023-08-11 07:40:00+00:00,,0,,11,,2,16,18,0,,
2023-08-11 07:50:00+00:00,,0,,16,,1,38,15,1,,
2023-08-11 08:00:00+00:00,,1,,18,,2,11,23,1,,
2023-08-11 08:10:00+00:00,,1,,11,,2,9,20,0,,
2023-08-11 08:20:00+00:00,,0,,18,,0,19,16,2,,
2023-08-11 08:30:00+00:00,,1,,11,,2,12,13,2,,
2023-08-11 08:40:00+00:00,,0,,14,,0,12,12,0,,
2023-08-11 08:50:00+00:00,,1,,15,,1,17,14,0,,
2023-08-11 09:00:00+00:00,,1,,16,,0,15,12,1,,
2023-08-11 09:10:00+00:00,,0,,12,,0,15,10,1,,
2023-08-11 09:20:00+00:00,,0,,18,,2,31,18,0,,
2023-08-11 09:30:00+00:00,,1,,13,,0,9,18,0,,
2023-08-11 09:40:00+00:00,,2,,12,,4,10,15,3,,
2023-08-11 09:50:00+00:00,,0,,13,,0,14,12,1,,
2023-08-11 10:00:00+00:00,,0,,23,,0,9,17,0,,
2023-08-11 10:10:00+00:00,,0,,17,,0,31,13,1,,
2023-08-11 10:20:00+00:00,,0,,18,,0,29,18,0,,
2023-08-11 10:30:00+00:00,,3,,19,,0,13,16,0,,
2023-08-11 10:40:00+00:00,,0,,19,,0,8,13,0,,
2023-08-11 10:50:00+00:00,,1,,13,,2,14,17,0,,
2023-08-11 11:00:00+00:00,,1,,17,,0,28,26,1,,
2023-08-11 11:10:00+00:00,,1,,13,,3,16,21,1,,
2023-08-11 11:20:00+00:00,,0,,13,,0,13,12,1,,
2023-08-11 11:30:00+00:00,,0,,9,,0,15,12,1,,
2023-08-11 11:40:00+00:00,,5,,15,,0,17,17,1,,
2023-08-11 11:50:00+00:00,,0,,14,,0,21,19,2,,
2023-08-11 12:00:00+00:00,,1,,17,,1,43,23,1,,
2023-08-11 12:10:00+00:00,,1,,10,,0,10,15,0,,
2023-08-11 12:20:00+00:00,,2,,19,,0,15,16,1,,
2023-08-11 12:30:00+00:00,,0,,13,,0,17,23,0,,
2023-08-11 12:40:00+00:00,,1,,12,,0,15,20,0,,
2023-08-11 12:50:00+00:00,,0,,18,,0,21,17,0,,
2023-08-11 13:00:00+00:00,,2,,15,,0,21,20,0,,
2023-08-11 13:10:00+00:00,,0,,18,,0,24,22,0,,
2023-08-11 13:20:00+00:00,,1,,19,,0,22,26,1,,
2023-08-11 13:30:00+00:00,,0,,20,,0,25,22,1,,
2023-08-11 13:40:00+00:00,,1,,13,,3,15,17,1,,
2023-08-11 13:50:00+00:00,,3,,19,,0,10,26,1,,
2023-08-11 14:00:00+00:00,,2,,22,,0,20,25,3,,
2023-08-11 14:10:00+00:00,,1,,22,,0,27,16,2,,
2023-08-11 14:20:00+00:00,,0,,12,,1,22,21,0,,
2023-08-11 14:30:00+00:00,,3,,18,,1,8,30,1,,
2023-08-11 14:40:00+00:00,,0,,20,,0,19,23,1,,
2023-08-11 14:50:00+00:00,,0,,13,,0,20,20,0,,
2023-08-11 15:00:00+00:00,,1,,25,,1,9,22,1,,
2023-08-11 15:10:00+00:00,,1,,11,,0,17,22,0,,
2023-08-11 15:20:00+00:00,,0,,15,,0,11,23,0,,
2023-08-11 15:30:00+00:00,,0,,22,,0,39,26,3,,
2023-08-11 15:40:00+00:00,,0,,13,,0,52,25,1,,
2023-08-11 15:50:00+00:00,,1,,16,,0,39,23,3,,
2023-08-11 16:00:00+00:00,,3,,16,,1,30,19,0,,
2023-08-11 16:10:00+00:00,,1,,19,,0,47,27,2,,
2023-08-11 16:20:00+00:00,,2,,15,,0,35,29,3,,
2023-08-11 16:30:00+00:00,,2,,9,,0,24,27,3,,
2023-08-11 16:40:00+00:00,,0,,13,,0,17,26,2,,
2023-08-11 16:50:00+00:00,,0,,12,,0,19,26,1,,
2023-08-11 17:00:00+00:00,,0,,11,,3,15,8,2,,
2023-08-11 17:10:00+00:00,,1,,13,,0,17,13,1,,
2023-08-11 17:20:00+00:00,,1,,10,,0,20,21,3,,
2023-08-11 17:30:00+00:00,,0,,11,,0,19,16,3,,
2023-08-11 17:40:00+00:00,,0,,9,,0,9,16,3,,
2023-08-11 17:50:00+00:00,,2,,6,,0,8,18,0,,
2023-08-11 18:00:00+00:00,,0,,7,,0,17,13,1,,
2023-08-11 18:10:00+00:00,,1,,8,,0,17,19,0,,
2023-08-11 18:20:00+00:00,,1,,10,,0,14,17,3,,
2023-08-11 18:30:00+00:00,,0,,5,,0,28,9,0,,
2023-08-11 18:40:00+00:00,,2,,10,,1,29,11,4,,
2023-08-11 18:50:00+00:00,,0,,12,,0,9,7,1,,
2023-08-11 19:00:00+00:00,,0,,17,,0,14,8,2,,
2023-08-11 19:10:00+00:00,,0,,11,,0,7,8,0,,
2023-08-11 19:20:00+00:00,,0,,17,,0,12,2,1,,
2023-08-11 19:30:00+00:00,,0,,11,,0,10,4,1,,
2023-08-11 19:40:00+00:00,,0,,15,,0,4,7,0,,
2023-08-11 19:50:00+00:00,,1,,12,,0,7,9,0,,
2023-08-11 20:00:00+00:00,,0,,12,,1,17,9,2,,
2023-08-11 20:10:00+00:00,,0,,8,,0,15,8,0,,
2023-08-11 20:20:00+00:00,,0,,13,,0,15,9,0,,
2023-08-11 20:30:00+00:00,,0,,11,,0,6,8,2,,
2023-08-11 20:40:00+00:00,,0,,14,,0,7,9,0,,
2023-08-11 20:50:00+00:00,,0,,11,,0,9,13,2,,
2023-08-11 21:00:00+00:00,,1,,13,,0,12,5,0,,
2023-08-11 21:10:00+00:00,,0,,13,,0,13,7,1,,
2023-08-11 21:20:00+00:00,,0,,12,,0,9,4,2,,
2023-08-11 21:30:00+00:00,,0,,11,,0,12,5,2,,
2023-08-11 21:40:00+00:00,,0,,8,,0,24,8,1,,
2023-08-11 21:50:00+00:00,,0,,8,,0,4,5,0,,
2023-08-11 22:00:00+00:00,,1,,10,,0,10,9,0,,
2023-08-11 22:10:00+00:00,,0,,9,,0,5,7,1,,
2023-08-11 22:20:00+00:00,,0,,8,,0,7,5,0,,
2023-08-11 22:30:00+00:00,,0,,11,,0,7,4,0,,
2023-08-11 22:40:00+00:00,,0,,4,,0,11,3,0,,
2023-08-11 22:50:00+00:00,,0,,4,,0,1,3,0,,
2023-08-11 23:00:00+00:00,,0,,7,,0,8,4,1,,
2023-08-11 23:10:00+00:00,,0,,6,,0,3,3,0,,
2023-08-11 23:20:00+00:00,,0,,8,,0,1,7,1,,
2023-08-11 23:30:00+00:00,,0,,6,,0,2,3,0,,
2023-08-11 23:40:00+00:00,,0,,5,,0,2,4,0,,
2023-08-11 23:50:00+00:00,,1,,0,,2,1,6,1,,
2023-08-12 00:00:00+00:00,,0,,0,,0,3,3,0,,
2023-08-12 00:10:00+00:00,,0,,3,,0,1,1,1,,
2023-08-12 00:20:00+00:00,,0,,1,,0,2,3,1,,
2023-08-12 00:30:00+00:00,,0,,1,,0,3,3,1,,
2023-08-12 00:40:00+00:00,,0,,3,,0,3,2,0,,
2023-08-12 00:50:00+00:00,,0,,3,,0,2,2,0,,
2023-08-12 01:00:00+00:00,,0,,1,,0,1,0,0,,
2023-08-12 01:10:00+00:00,,0,,3,,0,3,2,0,,
2023-08-12 01:20:00+00:00,,0,,2,,0,2,3,0,,
2023-08-12 01:30:00+00:00,,0,,1,,0,1,4,0,,
2023-08-12 01:40:00+00:00,,0,,2,,0,0,2,0,,
2023-08-12 01:50:00+00:00,,0,,2,,0,0,1,0,,
2023-08-12 02:00:00+00:00,,0,,3,,0,1,0,0,,
2023-08-12 02:10:00+00:00,,0,,3,,0,3,0,0,,
2023-08-12 02:20:00+00:00,,0,,3,,0,1,1,0,,
2023-08-12 02:30:00+00:00,,0,,1,,0,3,2,0,,
2023-08-12 02:40:00+00:00,,0,,2,,0,1,1,0,,
2023-08-12 02:50:00+00:00,,0,,1,,0,2,0,0,,
2023-08-12 03:00:00+00:00,,0,,1,,0,2,0,1,,
2023-08-12 03:10:00+00:00,,0,,3,,0,8,4,1,,
2023-08-12 03:20:00+00:00,,0,,4,,0,3,3,0,,
2023-08-12 03:30:00+00:00,,0,,4,,0,4,6,0,,
2023-08-12 03:40:00+00:00,,0,,1,,0,3,1,0,,
2023-08-12 03:50:00+00:00,,0,,6,,0,1,8,0,,
2023-08-12 04:00:00+00:00,,0,,3,,0,1,3,0,,
2023-08-12 04:10:00+00:00,,0,,3,,0,2,4,0,,
2023-08-12 04:20:00+00:00,,0,,3,,0,2,4,0,,
2023-08-12 04:30:00+00:00,,0,,6,,0,7,7,0,,
2023-08-12 04:40:00+00:00,,0,,9,,0,3,3,0,,
2023-08-12 04:50:00+00:00,,0,,2,,0,6,3,1,,
2023-08-12 05:00:00+00:00,,0,,7,,0,2,1,0,,
2023-08-12 05:10:00+00:00,,0,,7,,0,7,4,0,,
2023-08-12 05:20:00+00:00,,1,,9,,1,0,7,0,,
2023-08-12 05:30:00+00:00,,2,,8,,0,0,4,0,,
2023-08-12 05:40:00+00:00,,0,,4,,6,3,3,1,,
2023-08-12 05:50:00+00:00,,1,,12,,1,8,2,0,,
2023-08-12 06:00:00+00:00,,0,,15,,0,13,10,1,,
2023-08-12 06:10:00+00:00,,0,,7,,0,7,6,1,,
2023-08-12 06:20:00+00:00,,0,,10,,0,1,5,2,,
2023-08-12 06:30:00+00:00,,0,,10,,0,2,7,0,,
2023-08-12 06:40:00+00:00,,0,,15,,0,10,7,1,,
2023-08-12 06:50:00+00:00,,0,,9,,0,7,13,0,,
2023-08-12 07:00:00+00:00,,0,,14,,2,13,16,1,,
2023-08-12 07:10:00+00:00,,0,,14,,0,4,13,0,,
2023-08-12 07:20:00+00:00,,0,,7,,0,9,13,0,,
2023-08-12 07:30:00+00:00,,0,,10,,0,15,11,0,,
2023-08-12 07:40:00+00:00,,2,,17,,0,13,8,0,,
2023-08-12 07:50:00+00:00,,0,,10,,0,10,17,2,,
2023-08-12 08:00:00+00:00,,1,,9,,3,17,17,0,,
2023-08-12 08:10:00+00:00,,1,,23,,0,16,15,0,,
2023-08-12 08:20:00+00:00,,0,,16,,0,13,8,2,,
2023-08-12 08:30:00+00:00,,2,,20,,0,12,7,1,,
2023-08-12 08:40:00+00:00,,1,,12,,0,19,5,2,,
2023-08-12 08:50:00+00:00,,0,,14,,2,24,21,0,,
2023-08-12 09:00:00+00:00,,0,,18,,0,24,15,0,,
2023-08-12 09:10:00+00:00,,2,,14,,0,7,16,0,,
2023-08-12 09:20:00+00:00,,2,,12,,0,17,12,1,,
2023-08-12 09:30:00+00:00,,0,,6,,0,29,15,1,,
2023-08-12 09:40:00+00:00,,1,,13,,1,22,15,1,,
2023-08-12 09:50:00+00:00,,1,,9,,0,15,22,0,,
2023-08-12 10:00:00+00:00,,0,,15,,0,9,22,0,,
2023-08-12 10:10:00+00:00,,2,,12,,1,11,19,2,,
2023-08-12 10:20:00+00:00,,0,,10,,0,18,10,0,,
2023-08-12 10:30:00+00:00,,0,,12,,0,12,20,1,,
2023-08-12 10:40:00+00:00,,2,,12,,2,32,15,1,,
2023-08-12 10:50:00+00:00,,0,,12,,0,17,18,0,,
2023-08-12 11:00:00+00:00,,0,,8,,0,27,15,2,,
2023-08-12 11:10:00+00:00,,1,,14,,2,26,17,1,,
2023-08-12 11:20:00+00:00,,2,,8,,0,12,22,0,,
2023-08-12 11:30:00+00:00,,0,,12,,0,25,23,1,,
2023-08-12 11:40:00+00:00,,0,,13,,0,39,4,1,,
2023-08-12 11:50:00+00:00,,1,,10,,0,28,1,0,,
2023-08-12 12:00:00+00:00,,0,,8,,0,12,1,0,,
2023-08-12 12:10:00+00:00,,0,,12,,0,21,8,0,,
2023-08-12 12:20:00+00:00,,1,,5,,0,15,10,0,,
2023-08-12 12:30:00+00:00,,1,,15,,0,18,10,1,,
2023-08-12 12:40:00+00:00,,0,,14,,0,26,15,3,,
2023-08-12 12:50:00+00:00,,4,,16,,1,32,15,6,,
2023-08-12 13:00:00+00:00,,1,,24,,0,59,9,10,,
2023-08-12 13:10:00+00:00,,1,,19,,0,37,8,10,,
2023-08-12 13:20:00+00:00,,1,,24,,0,32,15,18,,
2023-08-12 13:30:00+00:00,,0,,14,,0,32,13,4,,
2023-08-12 13:40:00+00:00,,0,,5,,0,13,10,1,,
2023-08-12 13:50:00+00:00,,0,,16,,0,15,17,1,,
2023-08-12 14:00:00+00:00,,0,,9,,0,21,13,2,,
2023-08-12 14:10:00+00:00,,2,,9,,3,15,14,2,,
2023-08-12 14:20:00+00:00,,0,,13,,0,16,10,0,,
2023-08-12 14:30:00+00:00,,1,,11,,0,11,10,1,,
2023-08-12 14:40:00+00:00,,1,,17,,0,17,13,1,,
2023-08-12 14:50:00+00:00,,0,,16,,0,13,7,2,,
2023-08-12 15:00:00+00:00,,0,,21,,0,24,12,2,,
2023-08-12 15:10:00+00:00,,0,,14,,0,18,11,2,,
2023-08-12 15:20:00+00:00,,0,,13,,0,18,14,1,,
2023-08-12 15:30:00+00:00,,1,,19,,0,19,17,0,,
2023-08-12 15:40:00+00:00,,0,,10,,0,23,13,0,,
2023-08-12 15:50:00+00:00,,0,,14,,0,16,10,0,,
2023-08-12 16:00:00+00:00,,0,,13,,0,12,12,2,,
2023-08-12 16:10:00+00:00,,1,,10,,0,25,21,1,,
2023-08-12 16:20:00+00:00,,1,,14,,1,10,15,0,,
2023-08-12 16:30:00+00:00,,0,,16,,0,9,16,0,,
2023-08-12 16:40:00+00:00,,0,,24,,0,21,15,1,,
2023-08-12 16:50:00+00:00,,0,,14,,0,13,27,0,,
2023-08-12 17:00:00+00:00,,0,,18,,0,17,12,0,,
2023-08-12 17:10:00+00:00,,0,,16,,0,10,8,0,,
2023-08-12 17:20:00+00:00,,0,,15,,0,3,12,3,,
2023-08-12 17:30:00+00:00,,0,,20,,0,23,18,0,,
2023-08-12 17:40:00+00:00,,0,,14,,0,20,14,1,,
2023-08-12 17:50:00+00:00,,0,,16,,0,14,20,0,,
2023-08-12 18:00:00+00:00,,0,,12,,0,8,14,1,,
2023-08-12 18:10:00+00:00,,3,,15,,0,16,9,0,,
2023-08-12 18:20:00+00:00,,0,,17,,0,16,18,0,,
2023-08-12 18:30:00+00:00,,0,,11,,0,16,13,3,,
2023-08-12 18:40:00+00:00,,0,,10,,0,14,4,1,,
2023-08-12 18:50:00+00:00,,1,,16,,3,15,8,1,,
2023-08-12 19:00:00+00:00,,2,,26,,0,10,12,0,,
2023-08-12 19:10:00+00:00,,0,,7,,0,7,10,0,,
2023-08-12 19:20:00+00:00,,1,,15,,0,18,8,0,,
2023-08-12 19:30:00+00:00,,0,,10,,0,6,18,0,,
2023-08-12 19:40:00+00:00,,0,,14,,0,8,8,0,,
2023-08-12 19:50:00+00:00,,0,,10,,0,14,12,0,,
2023-08-12 20:00:00+00:00,,0,,10,,0,14,6,2,,
2023-08-12 20:10:00+00:00,,0,,8,,1,15,9,0,,
2023-08-12 20:20:00+00:00,,0,,18,,0,14,5,0,,
2023-08-12 20:30:00+00:00,,0,,21,,0,6,7,0,,
2023-08-12 20:40:00+00:00,,0,,17,,0,12,7,1,,
2023-08-12 20:50:00+00:00,,0,,19,,0,8,6,0,,
2023-08-12 21:00:00+00:00,,1,,6,,10,10,2,0,,
2023-08-12 21:10:00+00:00,,0,,14,,0,7,8,0,,
2023-08-12 21:20:00+00:00,,0,,11,,0,4,4,0,,
2023-08-12 21:30:00+00:00,,0,,15,,0,7,6,1,,
2023-08-12 21:40:00+00:00,,2,,8,,3,6,11,1,,
2023-08-12 21:50:00+00:00,,0,,14,,0,5,4,0,,
2023-08-12 22:00:00+00:00,,4,,11,,1,9,6,0,,
2023-08-12 22:10:00+00:00,,0,,12,,0,12,10,0,,
2023-08-12 22:20:00+00:00,,0,,4,,0,4,9,0,,
2023-08-12 22:30:00+00:00,,0,,7,,0,9,7,1,,
2023-08-12 22:40:00+00:00,,0,,4,,0,7,3,1,,
2023-08-12 22:50:00+00:00,,0,,7,,1,6,10,2,,
2023-08-12 23:00:00+00:00,,0,,6,,0,3,3,1,,
2023-08-12 23:10:00+00:00,,0,,10,,0,6,4,0,,
2023-08-12 23:20:00+00:00,,0,,5,,0,2,1,1,,
2023-08-12 23:30:00+00:00,,0,,8,,0,1,4,1,,
2023-08-12 23:40:00+00:00,,0,,6,,0,5,7,0,,
2023-08-12 23:50:00+00:00,,0,,4,,0,2,4,0,,
2023-08-13 00:00:00+00:00,,0,,5,,0,5,3,2,,
2023-08-13 00:10:00+00:00,,0,,13,,0,2,2,0,,
2023-08-13 00:20:00+00:00,,0,,7,,0,3,0,0,,
2023-08-13 00:30:00+00:00,,0,,2,,0,1,5,0,,
2023-08-13 00:40:00+00:00,,0,,9,,0,10,4,0,,
2023-08-13 00:50:00+00:00,,0,,3,,0,1,5,2,,
2023-08-13 01:00:00+00:00,,0,,4,,0,1,2,2,,
2023-08-13 01:10:00+00:00,,0,,3,,1,3,3,0,,
2023-08-13 01:20:00+00:00,,0,,2,,0,2,2,1,,
2023-08-13 01:30:00+00:00,,0,,7,,0,2,1,0,,
2023-08-13 01:40:00+00:00,,0,,7,,0,4,4,0,,
2023-08-13 01:50:00+00:00,,0,,1,,0,3,1,1,,
2023-08-13 02:00:00+00:00,,0,,2,,0,2,0,0,,
2023-08-13 02:10:00+00:00,,0,,6,,0,5,3,0,,
2023-08-13 02:20:00+00:00,,0,,0,,0,0,2,0,,
2023-08-13 02:30:00+00:00,,0,,0,,0,3,1,2,,
2023-08-13 02:40:00+00:00,,0,,4,,0,0,2,0,,
2023-08-13 02:50:00+00:00,,0,,2,,0,3,1,0,,
2023-08-13 03:00:00+00:00,,0,,1,,0,3,4,1,,
2023-08-13 03:10:00+00:00,,0,,6,,0,1,5,0,,
2023-08-13 03:20:00+00:00,,0,,3,,0,2,1,0,,
2023-08-13 03:30:00+00:00,,0,,5,,0,1,3,1,,
2023-08-13 03:40:00+00:00,,0,,3,,0,0,2,1,,
2023-08-13 03:50:00+00:00,,0,,3,,0,3,3,1,,
2023-08-13 04:00:00+00:00,,0,,3,,0,0,2,0,,
2023-08-13 04:10:00+00:00,,0,,5,,0,1,0,0,,
2023-08-13 04:20:00+00:00,,0,,4,,0,0,1,0,,
2023-08-13 04:30:00+00:00,,0,,2,,0,2,3,1,,
2023-08-13 04:40:00+00:00,,0,,4,,0,2,2,1,,
2023-08-13 04:50:00+00:00,,0,,5,,0,3,0,1,,
2023-08-13 05:00:00+00:00,,0,,3,,0,0,1,0,,
2023-08-13 05:10:00+00:00,,0,,4,,0,5,0,1,,
2023-08-13 05:20:00+00:00,,0,,4,,0,1,0,0,,
2023-08-13 05:30:00+00:00,,0,,3,,0,0,2,0,,
2023-08-13 05:40:00+00:00,,0,,5,,0,2,2,0,,
2023-08-13 05:50:00+00:00,,0,,2,,0,2,2,0,,
2023-08-13 06:00:00+00:00,,0,,4,,0,1,3,0,,
2023-08-13 06:10:00+00:00,,0,,5,,0,0,3,1,,
2023-08-13 06:20:00+00:00,,0,,5,,0,2,1,0,,
2023-08-13 06:30:00+00:00,,0,,2,,0,2,3,0,,
2023-08-13 06:40:00+00:00,,0,,2,,0,2,1,0,,
2023-08-13 06:50:00+00:00,,0,,11,,0,8,4,0,,
2023-08-13 07:00:00+00:00,,0,,6,,0,0,6,0,,
2023-08-13 07:10:00+00:00,,0,,5,,0,6,5,0,,
2023-08-13 07:20:00+00:00,,0,,4,,0,5,4,1,,
2023-08-13 07:30:00+00:00,,0,,10,,0,3,6,0,,
2023-08-13 07:40:00+00:00,,1,,4,,0,12,10,0,,
2023-08-13 07:50:00+00:00,,1,,9,,0,5,5,0,,
2023-08-13 08:00:00+00:00,,0,,6,,0,10,14,0,,
2023-08-13 08:10:00+00:00,,0,,8,,0,5,11,0,,
2023-08-13 08:20:00+00:00,,1,,8,,0,6,8,0,,
2023-08-13 08:30:00+00:00,,0,,8,,1,7,3,0,,
2023-08-13 08:40:00+00:00,,0,,9,,0,4,5,1,,
2023-08-13 08:50:00+00:00,,0,,7,,0,12,7,1,,
2023-08-13 09:00:00+00:00,,0,,8,,0,10,12,0,,
2023-08-13 09:10:00+00:00,,0,,5,,0,10,8,0,,
2023-08-13 09:20:00+00:00,,0,,10,,0,8,8,1,,
2023-08-13 09:30:00+00:00,,0,,9,,1,10,16,0,,
2023-08-13 09:40:00+00:00,,0,,11,,0,13,14,1,,
2023-08-13 09:50:00+00:00,,0,,8,,0,19,11,0,,
2023-08-13 10:00:00+00:00,,0,,8,,0,15,9,0,,
2023-08-13 10:10:00+00:00,,1,,4,,0,12,4,1,,
2023-08-13 10:20:00+00:00,,0,,10,,0,11,9,0,,
2023-08-13 10:30:00+00:00,,0,,10,,0,9,7,0,,
2023-08-13 10:40:00+00:00,,0,,9,,0,7,6,0,,
2023-08-13 10:50:00+00:00,,0,,8,,0,7,13,0,,
2023-08-13 11:00:00+00:00,,0,,5,,0,13,14,1,,
2023-08-13 11:10:00+00:00,,0,,7,,0,11,10,2,,
2023-08-13 11:20:00+00:00,,1,,14,,0,12,8,2,,
2023-08-13 11:30:00+00:00,,1,,3,,0,12,12,0,,
2023-08-13 11:40:00+00:00,,0,,10,,0,12,7,1,,
2023-08-13 11:50:00+00:00,,0,,13,,0,15,11,2,,
2023-08-13 12:00:00+00:00,,0,,12,,1,11,18,0,,
2023-08-13 12:10:00+00:00,,0,,6,,0,21,9,0,,
2023-08-13 12:20:00+00:00,,0,,7,,0,17,7,0,,
2023-08-13 12:30:00+00:00,,0,,9,,1,12,10,0,,
2023-08-13 12:40:00+00:00,,0,,10,,1,8,9,0,,
2023-08-13 12:50:00+00:00,,0,,7,,0,15,18,0,,
2023-08-13 13:00:00+00:00,,1,,7,,0,18,11,1,,
2023-08-13 13:10:00+00:00,,1,,11,,0,8,13,1,,
2023-08-13 13:20:00+00:00,,0,,7,,0,9,13,0,,
2023-08-13 13:30:00+00:00,,0,,11,,0,15,10,0,,
2023-08-13 13:40:00+00:00,,0,,7,,0,21,15,2,,
2023-08-13 13:50:00+00:00,,2,,11,,0,10,17,1,,
2023-08-13 14:00:00+00:00,,0,,9,,1,33,9,1,,
2023-08-13 14:10:00+00:00,,0,,8,,0,13,14,0,,
2023-08-13 14:20:00+00:00,,0,,9,,0,8,22,0,,
2023-08-13 14:30:00+00:00,,0,,8,,2,18,15,1,,
2023-08-13 14:40:00+00:00,,1,,11,,1,13,11,0,,
2023-08-13 14:50:00+00:00,,0,,14,,0,8,14,1,,
2023-08-13 15:00:00+00:00,,0,,9,,0,12,12,1,,
2023-08-13 15:10:00+00:00,,0,,10,,0,15,14,1,,
2023-08-13 15:20:00+00:00,,0,,12,,0,24,13,0,,
2023-08-13 15:30:00+00:00,,0,,5,,0,12,16,0,,
2023-08-13 15:40:00+00:00,,0,,9,,0,30,19,0,,
2023-08-13 15:50:00+00:00,,0,,10,,0,12,11,1,,
2023-08-13 16:00:00+00:00,,1,,9,,2,13,15,0,,
2023-08-13 16:10:00+00:00,,0,,13,,1,13,11,0,,
2023-08-13 16:20:00+00:00,,2,,5,,1,9,11,1,,
2023-08-13 16:30:00+00:00,,1,,13,,0,5,13,2,,
2023-08-13 16:40:00+00:00,,0,,14,,0,20,9,0,,
2023-08-13 16:50:00+00:00,,2,,9,,0,8,7,0,,
2023-08-13 17:00:00+00:00,,0,,14,,1,30,10,2,,
2023-08-13 17:10:00+00:00,,0,,16,,0,18,17,0,,
2023-08-13 17:20:00+00:00,,0,,16,,0,13,17,0,,
2023-08-13 17:30:00+00:00,,3,,11,,0,5,21,2,,
2023-08-13 17:40:00+00:00,,0,,9,,0,7,12,0,,
2023-08-13 17:50:00+00:00,,0,,4,,0,16,8,1,,
2023-08-13 18:00:00+00:00,,2,,4,,3,36,10,0,,
2023-08-13 18:10:00+00:00,,0,,4,,0,20,12,0,,
2023-08-13 18:20:00+00:00,,0,,11,,0,9,11,0,,
2023-08-13 18:30:00+00:00,,0,,6,,0,7,11,3,,
2023-08-13 18:40:00+00:00,,0,,13,,0,15,9,0,,
2023-08-13 18:50:00+00:00,,0,,17,,0,10,9,0,,
2023-08-13 19:00:00+00:00,,0,,16,,0,6,14,0,,
2023-08-13 19:10:00+00:00,,0,,16,,0,6,6,0,,
2023-08-13 19:20:00+00:00,,0,,15,,0,10,3,0,,
2023-08-13 19:30:00+00:00,,0,,16,,0,11,10,1,,
2023-08-13 19:40:00+00:00,,0,,16,,0,12,7,1,,
2023-08-13 19:50:00+00:00,,0,,11,,0,7,9,0,,
2023-08-13 20:00:00+00:00,,0,,14,,0,15,6,0,,
2023-08-13 20:10:00+00:00,,0,,17,,0,13,5,0,,
2023-08-13 20:20:00+00:00,,0,,10,,0,11,10,0,,
2023-08-13 20:30:00+00:00,,0,,19,,0,3,8,0,,
2023-08-13 20:40:00+00:00,,0,,12,,0,3,4,1,,
2023-08-13 20:50:00+00:00,,0,,7,,0,7,3,1,,
2023-08-13 21:00:00+00:00,,0,,9,,0,8,6,0,,
2023-08-13 21:10:00+00:00,,0,,14,,0,5,3,0,,
2023-08-13 21:20:00+00:00,,0,,7,,0,18,1,0,,
2023-08-13 21:30:00+00:00,,0,,10,,0,4,3,0,,
2023-08-13 21:40:00+00:00,,0,,5,,0,2,3,1,,
2023-08-13 21:50:00+00:00,,0,,7,,0,2,3,0,,
2023-08-13 22:00:00+00:00,,0,,3,,0,1,8,0,,
2023-08-13 22:10:00+00:00,,0,,7,,0,6,2,2,,
2023-08-13 22:20:00+00:00,,0,,5,,0,4,0,0,,
2023-08-13 22:30:00+00:00,,0,,5,,0,3,0,1,,
2023-08-13 22:40:00+00:00,,0,,0,,0,3,2,0,,
2023-08-13 22:50:00+00:00,,0,,4,,0,3,1,0,,
2023-08-13 23:00:00+00:00,,0,,2,,0,2,3,0,,
2023-08-13 23:10:00+00:00,,0,,4,,0,0,3,0,,
2023-08-13 23:20:00+00:00,,0,,0,,0,2,1,0,,
2023-08-13 23:30:00+00:00,,0,,1,,0,2,4,0,,
2023-08-13 23:40:00+00:00,,0,,1,,0,0,1,0,,
